Week Ending Date,State,State Abbreviation,Median Number,Lower Bound,Upper Bound,Outcome,MMWR Year,MMWR Week,Rolling 4-Week Mean,Rolling 4-Week Lower,Rolling 4-Week Upper
02/25/2017,Oklahoma,OK,14.52,11.23,18.66,Suicide,2017,8,14.58,11.28,18.74
03/04/2017,Oklahoma,OK,14.39,11.13,18.50,Suicide,2017,9,14.65,11.33,18.83
03/11/2017,Oklahoma,OK,14.40,11.13,18.51,Suicide,2017,10,14.41,11.14,18.53
03/18/2017,Oklahoma,OK,14.19,10.97,18.26,Suicide,2017,11,14.38,11.11,18.48
03/25/2017,Oklahoma,OK,16.88,13.12,21.59,Suicide,2017,12,14.97,11.59,19.22
04/01/2017,Oklahoma,OK,14.02,10.83,18.04,Suicide,2017,13,14.87,11.51,19.10
04/08/2017,Oklahoma,OK,15.29,11.84,19.61,Suicide,2017,14,15.10,11.69,19.38
04/15/2017,Oklahoma,OK,16.06,12.46,20.57,Suicide,2017,15,15.56,12.06,19.95
04/22/2017,Oklahoma,OK,17.55,13.66,22.41,Suicide,2017,16,15.73,12.20,20.16
04/29/2017,Oklahoma,OK,15.90,12.33,20.37,Suicide,2017,17,16.20,12.57,20.74
05/06/2017,Oklahoma,OK,18.11,14.11,23.11,Suicide,2017,18,16.91,13.14,21.61
05/13/2017,Oklahoma,OK,16.12,12.51,20.65,Suicide,2017,19,16.92,13.15,21.63
05/20/2017,Oklahoma,OK,15.94,12.36,20.42,Suicide,2017,20,16.52,12.83,21.14
05/27/2017,Oklahoma,OK,15.43,11.95,19.78,Suicide,2017,21,16.40,12.73,20.99
06/03/2017,Oklahoma,OK,17.99,14.01,22.95,Suicide,2017,22,16.37,12.71,20.95
06/10/2017,Oklahoma,OK,16.62,12.91,21.26,Suicide,2017,23,16.49,12.81,21.10
06/17/2017,Oklahoma,OK,16.76,13.02,21.43,Suicide,2017,24,16.70,12.97,21.36
06/24/2017,Oklahoma,OK,15.85,12.29,20.31,Suicide,2017,25,16.81,13.06,21.49
07/01/2017,Oklahoma,OK,15.21,11.78,19.52,Suicide,2017,26,16.11,12.50,20.63
07/08/2017,Oklahoma,OK,14.74,11.40,18.93,Suicide,2017,27,15.64,12.12,20.05
07/15/2017,Oklahoma,OK,16.26,12.62,20.82,Suicide,2017,28,15.52,12.02,19.89
07/22/2017,Oklahoma,OK,14.71,11.38,18.89,Suicide,2017,29,15.23,11.79,19.54
07/29/2017,Oklahoma,OK,15.70,12.17,20.12,Suicide,2017,30,15.35,11.89,19.69
08/05/2017,Oklahoma,OK,16.52,12.83,21.14,Suicide,2017,31,15.80,12.25,20.24
08/12/2017,Oklahoma,OK,14.80,11.45,19.00,Suicide,2017,32,15.43,11.96,19.79
08/19/2017,Oklahoma,OK,15.64,12.13,20.05,Suicide,2017,33,15.67,12.14,20.08
08/26/2017,Oklahoma,OK,18.40,14.34,23.46,Suicide,2017,34,16.34,12.69,20.91
09/02/2017,Oklahoma,OK,16.87,13.11,21.57,Suicide,2017,35,16.43,12.76,21.02
09/09/2017,Oklahoma,OK,14.29,11.05,18.38,Suicide,2017,36,16.30,12.66,20.86
09/16/2017,Oklahoma,OK,14.80,11.45,19.00,Suicide,2017,37,16.09,12.49,20.60
09/23/2017,Oklahoma,OK,16.11,12.50,20.63,Suicide,2017,38,15.52,12.03,19.90
09/30/2017,Oklahoma,OK,15.03,11.63,19.29,Suicide,2017,39,15.06,11.66,19.33
10/07/2017,Oklahoma,OK,16.44,12.76,21.04,Suicide,2017,40,15.60,12.09,19.99
10/14/2017,Oklahoma,OK,15.54,12.05,19.93,Suicide,2017,41,15.78,12.24,20.22
10/21/2017,Oklahoma,OK,14.83,11.47,19.04,Suicide,2017,42,15.46,11.98,19.83
10/28/2017,Oklahoma,OK,14.05,10.85,18.07,Suicide,2017,43,15.22,11.78,19.52
11/04/2017,Oklahoma,OK,15.14,11.72,19.43,Suicide,2017,44,14.89,11.52,19.12
11/11/2017,Oklahoma,OK,13.93,10.76,17.93,Suicide,2017,45,14.49,11.20,18.62
11/18/2017,Oklahoma,OK,15.77,12.22,20.21,Suicide,2017,46,14.72,11.39,18.91
11/25/2017,Oklahoma,OK,12.86,,16.60,Suicide,2017,47,14.42,11.15,18.54
12/02/2017,Oklahoma,OK,15.82,12.27,20.28,Suicide,2017,48,14.60,11.29,18.75
12/09/2017,Oklahoma,OK,13.12,10.11,16.91,Suicide,2017,49,14.39,11.13,18.50
12/16/2017,Oklahoma,OK,12.80,,16.51,Suicide,2017,50,13.65,10.53,17.57
12/23/2017,Oklahoma,OK,12.91,,16.65,Suicide,2017,51,13.66,10.54,17.59
12/30/2017,Oklahoma,OK,14.74,11.40,18.95,Suicide,2017,52,13.39,10.33,17.26
01/06/2018,Oklahoma,OK,12.99,10.01,16.75,Suicide,2018,1,13.36,10.30,17.22
01/13/2018,Oklahoma,OK,13.70,10.57,17.64,Suicide,2018,2,13.58,10.48,17.50
01/20/2018,Oklahoma,OK,13.72,10.59,17.67,Suicide,2018,3,13.79,10.64,17.75
01/27/2018,Oklahoma,OK,16.81,13.06,21.50,Suicide,2018,4,14.31,11.06,18.39
02/03/2018,Oklahoma,OK,14.87,11.51,19.10,Suicide,2018,5,14.78,11.43,18.98
02/10/2018,Oklahoma,OK,14.74,11.40,18.93,Suicide,2018,6,15.04,11.64,19.30
02/17/2018,Oklahoma,OK,14.51,11.22,18.64,Suicide,2018,7,15.23,11.80,19.54
02/24/2018,Oklahoma,OK,15.57,12.07,19.97,Suicide,2018,8,14.92,11.55,19.16
03/03/2018,Oklahoma,OK,15.13,11.71,19.42,Suicide,2018,9,14.99,11.60,19.24
03/10/2018,Oklahoma,OK,15.06,11.66,19.33,Suicide,2018,10,15.07,11.66,19.34
03/17/2018,Oklahoma,OK,14.78,11.44,18.99,Suicide,2018,11,15.14,11.72,19.43
03/24/2018,Oklahoma,OK,14.44,11.16,18.56,Suicide,2018,12,14.85,11.49,19.08
03/31/2018,Oklahoma,OK,14.41,11.13,18.51,Suicide,2018,13,14.67,11.35,18.85
04/07/2018,Oklahoma,OK,15.35,11.89,19.69,Suicide,2018,14,14.75,11.41,18.94
04/14/2018,Oklahoma,OK,16.40,12.73,20.99,Suicide,2018,15,15.15,11.73,19.44
04/21/2018,Oklahoma,OK,15.47,11.98,19.84,Suicide,2018,16,15.41,11.94,19.76
04/28/2018,Oklahoma,OK,16.08,12.48,20.60,Suicide,2018,17,15.82,12.27,20.28
05/05/2018,Oklahoma,OK,18.08,14.08,23.07,Suicide,2018,18,16.51,12.82,21.12
05/12/2018,Oklahoma,OK,15.73,12.19,20.16,Suicide,2018,19,16.34,12.68,20.91
05/19/2018,Oklahoma,OK,16.33,12.68,20.90,Suicide,2018,20,16.56,12.86,21.18
05/26/2018,Oklahoma,OK,14.84,11.48,19.05,Suicide,2018,21,16.24,12.61,20.79
06/02/2018,Oklahoma,OK,14.36,11.10,18.46,Suicide,2018,22,15.31,11.86,19.64
06/09/2018,Oklahoma,OK,17.73,13.80,22.62,Suicide,2018,23,15.81,12.26,20.26
06/16/2018,Oklahoma,OK,19.07,14.89,24.27,Suicide,2018,24,16.50,12.82,21.10
06/23/2018,Oklahoma,OK,15.97,12.38,20.45,Suicide,2018,25,16.78,13.04,21.45
06/30/2018,Oklahoma,OK,18.41,14.35,23.46,Suicide,2018,26,17.79,13.85,22.70
07/07/2018,Oklahoma,OK,15.43,11.96,19.79,Suicide,2018,27,17.22,13.39,21.99
07/14/2018,Oklahoma,OK,16.66,12.94,21.31,Suicide,2018,28,16.62,12.91,21.25
07/21/2018,Oklahoma,OK,17.45,13.57,22.28,Suicide,2018,29,16.99,13.21,21.71
07/28/2018,Oklahoma,OK,16.28,12.63,20.84,Suicide,2018,30,16.46,12.78,21.05
08/04/2018,Oklahoma,OK,14.89,11.52,19.11,Suicide,2018,31,16.32,12.67,20.89
08/11/2018,Oklahoma,OK,17.88,13.92,22.81,Suicide,2018,32,16.62,12.91,21.26
08/18/2018,Oklahoma,OK,16.18,12.56,20.71,Suicide,2018,33,16.31,12.66,20.87
08/25/2018,Oklahoma,OK,15.15,11.73,19.44,Suicide,2018,34,16.02,12.43,20.52
09/01/2018,Oklahoma,OK,18.00,14.02,22.97,Suicide,2018,35,16.80,13.06,21.48
09/08/2018,Oklahoma,OK,17.73,13.80,22.63,Suicide,2018,36,16.76,13.03,21.44
09/15/2018,Oklahoma,OK,13.71,10.58,17.65,Suicide,2018,37,16.15,12.53,20.67
09/22/2018,Oklahoma,OK,18.32,14.28,23.36,Suicide,2018,38,16.94,13.17,21.65
09/29/2018,Oklahoma,OK,16.46,12.78,21.06,Suicide,2018,39,16.55,12.86,21.17
10/06/2018,Oklahoma,OK,16.36,12.70,20.94,Suicide,2018,40,16.21,12.58,20.75
10/13/2018,Oklahoma,OK,15.88,12.31,20.35,Suicide,2018,41,16.76,13.02,21.43
10/20/2018,Oklahoma,OK,16.90,13.13,21.62,Suicide,2018,42,16.40,12.73,20.99
10/27/2018,Oklahoma,OK,14.87,11.50,19.09,Suicide,2018,43,16.00,12.41,20.50
11/03/2018,Oklahoma,OK,15.64,12.12,20.05,Suicide,2018,44,15.82,12.27,20.27
11/10/2018,Oklahoma,OK,14.28,11.03,18.36,Suicide,2018,45,15.42,11.95,19.78
11/17/2018,Oklahoma,OK,15.45,11.97,19.83,Suicide,2018,46,15.06,11.66,19.33
11/24/2018,Oklahoma,OK,13.49,10.40,17.38,Suicide,2018,47,14.71,11.38,18.90
12/01/2018,Oklahoma,OK,14.36,11.10,18.47,Suicide,2018,48,14.39,11.13,18.51
12/08/2018,Oklahoma,OK,14.64,11.32,18.81,Suicide,2018,49,14.49,11.20,18.62
12/15/2018,Oklahoma,OK,15.41,11.94,19.77,Suicide,2018,50,14.47,11.19,18.61
12/22/2018,Oklahoma,OK,14.28,11.03,18.36,Suicide,2018,51,14.67,11.35,18.85
12/29/2018,Oklahoma,OK,13.77,10.63,17.74,Suicide,2018,52,14.52,11.23,18.67
01/05/2019,Oklahoma,OK,13.02,10.03,16.79,Suicide,2019,1,14.12,10.91,18.17
01/12/2019,Oklahoma,OK,14.53,11.23,18.67,Suicide,2019,2,13.90,10.73,17.89
01/19/2019,Oklahoma,OK,14.96,11.58,19.21,Suicide,2019,3,14.07,10.87,18.10
01/26/2019,Oklahoma,OK,13.43,10.36,17.31,Suicide,2019,4,13.98,10.80,18.00
02/02/2019,Oklahoma,OK,13.40,10.34,17.27,Suicide,2019,5,14.08,10.88,18.11
02/09/2019,Oklahoma,OK,13.80,10.65,17.77,Suicide,2019,6,13.90,10.73,17.89
02/16/2019,Oklahoma,OK,17.88,13.92,22.82,Suicide,2019,7,14.63,11.32,18.79
02/23/2019,Oklahoma,OK,15.63,12.11,20.04,Suicide,2019,8,15.18,11.76,19.47
03/02/2019,Oklahoma,OK,15.66,12.14,20.07,Suicide,2019,9,15.74,12.21,20.17
03/09/2019,Oklahoma,OK,18.42,14.35,23.48,Suicide,2019,10,16.90,13.13,21.60
03/16/2019,Oklahoma,OK,16.28,12.64,20.85,Suicide,2019,11,16.50,12.81,21.11
03/23/2019,Oklahoma,OK,14.88,11.51,19.11,Suicide,2019,12,16.31,12.66,20.88
03/30/2019,Oklahoma,OK,16.86,13.10,21.55,Suicide,2019,13,16.61,12.90,21.25
04/06/2019,Oklahoma,OK,16.23,12.59,20.77,Suicide,2019,14,16.06,12.46,20.57
04/13/2019,Oklahoma,OK,15.43,11.95,19.78,Suicide,2019,15,15.85,12.29,20.30
04/20/2019,Oklahoma,OK,15.23,11.79,19.54,Suicide,2019,16,15.93,12.36,20.41
04/27/2019,Oklahoma,OK,14.39,11.13,18.50,Suicide,2019,17,15.32,11.87,19.65
05/04/2019,Oklahoma,OK,14.66,11.34,18.83,Suicide,2019,18,14.93,11.55,19.16
05/11/2019,Oklahoma,OK,15.17,11.74,19.46,Suicide,2019,19,14.86,11.50,19.08
05/18/2019,Oklahoma,OK,17.24,13.40,22.03,Suicide,2019,20,15.36,11.90,19.71
05/25/2019,Oklahoma,OK,14.82,11.46,19.03,Suicide,2019,21,15.47,11.99,19.84
06/01/2019,Oklahoma,OK,15.84,12.28,20.30,Suicide,2019,22,15.76,12.22,20.20
06/08/2019,Oklahoma,OK,17.26,13.43,22.06,Suicide,2019,23,16.29,12.64,20.85
06/15/2019,Oklahoma,OK,15.05,11.65,19.32,Suicide,2019,24,15.74,12.21,20.18
06/22/2019,Oklahoma,OK,15.18,11.75,19.48,Suicide,2019,25,15.83,12.28,20.29
06/29/2019,Oklahoma,OK,15.52,12.03,19.90,Suicide,2019,26,15.76,12.22,20.19
07/06/2019,Oklahoma,OK,16.42,12.75,21.01,Suicide,2019,27,15.54,12.05,19.93
07/13/2019,Oklahoma,OK,15.60,12.09,19.99,Suicide,2019,28,15.68,12.15,20.10
07/20/2019,Oklahoma,OK,16.13,12.52,20.66,Suicide,2019,29,15.92,12.35,20.39
07/27/2019,Oklahoma,OK,15.71,12.18,20.13,Suicide,2019,30,15.96,12.38,20.45
08/03/2019,Oklahoma,OK,15.56,12.06,19.95,Suicide,2019,31,15.75,12.21,20.18
08/10/2019,Oklahoma,OK,17.74,13.81,22.65,Suicide,2019,32,16.28,12.64,20.85
08/17/2019,Oklahoma,OK,16.00,12.41,20.50,Suicide,2019,33,16.25,12.61,20.81
08/24/2019,Oklahoma,OK,17.63,13.72,22.51,Suicide,2019,34,16.73,13.00,21.40
08/31/2019,Oklahoma,OK,16.00,12.41,20.49,Suicide,2019,35,16.84,13.09,21.54
09/07/2019,Oklahoma,OK,16.53,12.83,21.14,Suicide,2019,36,16.54,12.84,21.16
09/14/2019,Oklahoma,OK,16.87,13.11,21.57,Suicide,2019,37,16.76,13.02,21.43
09/21/2019,Oklahoma,OK,16.57,12.87,21.20,Suicide,2019,38,16.49,12.81,21.10
09/28/2019,Oklahoma,OK,15.34,11.88,19.68,Suicide,2019,39,16.33,12.67,20.90
10/05/2019,Oklahoma,OK,17.07,13.27,21.82,Suicide,2019,40,16.46,12.78,21.07
10/12/2019,Oklahoma,OK,15.84,12.28,20.30,Suicide,2019,41,16.21,12.58,20.75
10/19/2019,Oklahoma,OK,14.70,11.37,18.88,Suicide,2019,42,15.74,12.20,20.17
10/26/2019,Oklahoma,OK,15.29,11.84,19.61,Suicide,2019,43,15.72,12.19,20.15
11/02/2019,Oklahoma,OK,13.96,10.78,17.97,Suicide,2019,44,14.95,11.57,19.19
11/09/2019,Oklahoma,OK,14.99,11.60,19.24,Suicide,2019,45,14.73,11.40,18.93
11/16/2019,Oklahoma,OK,13.13,10.12,16.92,Suicide,2019,46,14.34,11.08,18.44
11/23/2019,Oklahoma,OK,15.32,11.87,19.66,Suicide,2019,47,14.35,11.09,18.45
11/30/2019,Oklahoma,OK,14.35,11.09,18.46,Suicide,2019,48,14.45,11.17,18.57
12/07/2019,Oklahoma,OK,12.97,,16.73,Suicide,2019,49,13.94,10.77,17.94
12/14/2019,Oklahoma,OK,14.64,11.32,18.81,Suicide,2019,50,14.32,11.07,18.42
12/21/2019,Oklahoma,OK,14.10,10.89,18.14,Suicide,2019,51,14.01,10.82,18.04
12/28/2019,Oklahoma,OK,13.14,10.13,16.94,Suicide,2019,52,13.71,10.58,17.66
01/04/2020,Oklahoma,OK,16.86,13.10,21.56,Suicide,2020,1,14.68,11.36,18.87
01/11/2020,Oklahoma,OK,15.89,12.32,20.36,Suicide,2020,2,15.00,11.61,19.25
01/18/2020,Oklahoma,OK,15.62,12.10,20.02,Suicide,2020,3,15.38,11.91,19.72
01/25/2020,Oklahoma,OK,14.28,11.04,18.37,Suicide,2020,4,15.66,12.14,20.08
02/01/2020,Oklahoma,OK,15.15,11.73,19.44,Suicide,2020,5,15.23,11.80,19.55
02/08/2020,Oklahoma,OK,16.61,12.90,21.26,Suicide,2020,6,15.41,11.94,19.77
02/15/2020,Oklahoma,OK,16.09,12.48,20.61,Suicide,2020,7,15.53,12.04,19.92
02/22/2020,Oklahoma,OK,15.74,12.20,20.18,Suicide,2020,8,15.90,12.33,20.37
02/29/2020,Oklahoma,OK,15.22,11.79,19.53,Suicide,2020,9,15.92,12.34,20.40
03/07/2020,Oklahoma,OK,15.81,12.26,20.26,Suicide,2020,10,15.72,12.18,20.15
03/14/2020,Oklahoma,OK,17.38,13.52,22.20,Suicide,2020,11,16.04,12.44,20.54
03/21/2020,Oklahoma,OK,15.11,11.69,19.39,Suicide,2020,12,15.88,12.31,20.35
03/28/2020,Oklahoma,OK,15.18,11.76,19.49,Suicide,2020,13,15.87,12.31,20.34
04/04/2020,Oklahoma,OK,13.40,10.34,17.27,Suicide,2020,14,15.27,11.83,19.59
04/11/2020,Oklahoma,OK,12.72,,16.42,Suicide,2020,15,14.10,10.89,18.14
04/18/2020,Oklahoma,OK,13.17,10.15,16.98,Suicide,2020,16,13.62,10.51,17.54
04/25/2020,Oklahoma,OK,12.74,,16.44,Suicide,2020,17,13.01,10.02,16.78
05/02/2020,Oklahoma,OK,14.68,11.35,18.87,Suicide,2020,18,13.33,10.28,17.18
05/09/2020,Oklahoma,OK,14.21,10.98,18.28,Suicide,2020,19,13.70,10.57,17.64
05/16/2020,Oklahoma,OK,14.22,10.99,18.29,Suicide,2020,20,13.96,10.78,17.97
05/23/2020,Oklahoma,OK,16.33,12.67,20.91,Suicide,2020,21,14.86,11.50,19.09
05/30/2020,Oklahoma,OK,14.69,11.36,18.87,Suicide,2020,22,14.86,11.50,19.09
06/06/2020,Oklahoma,OK,17.01,13.22,21.75,Suicide,2020,23,15.56,12.06,19.95
06/13/2020,Oklahoma,OK,16.37,12.71,20.96,Suicide,2020,24,16.10,12.49,20.62
06/20/2020,Oklahoma,OK,17.34,13.48,22.15,Suicide,2020,25,16.35,12.69,20.93
06/27/2020,Oklahoma,OK,16.39,12.73,20.99,Suicide,2020,26,16.78,13.03,21.46
07/04/2020,Oklahoma,OK,17.53,13.64,22.39,Suicide,2020,27,16.91,13.14,21.62
07/11/2020,Oklahoma,OK,16.30,12.65,20.86,Suicide,2020,28,16.89,13.12,21.60
07/18/2020,Oklahoma,OK,18.30,14.26,23.33,Suicide,2020,29,17.13,13.32,21.89
07/25/2020,Oklahoma,OK,14.97,11.58,19.21,Suicide,2020,30,16.77,13.03,21.45
08/01/2020,Oklahoma,OK,14.40,11.13,18.51,Suicide,2020,31,15.99,12.40,20.48
08/08/2020,Oklahoma,OK,15.52,12.02,19.90,Suicide,2020,32,15.79,12.25,20.24
08/15/2020,Oklahoma,OK,14.81,11.46,19.02,Suicide,2020,33,14.92,11.55,19.16
08/22/2020,Oklahoma,OK,14.76,11.42,18.95,Suicide,2020,34,14.87,11.51,19.10
08/29/2020,Oklahoma,OK,15.64,12.12,20.05,Suicide,2020,35,15.18,11.76,19.48
09/05/2020,Oklahoma,OK,15.28,11.84,19.61,Suicide,2020,36,15.12,11.71,19.41
09/12/2020,Oklahoma,OK,15.80,12.25,20.25,Suicide,2020,37,15.37,11.91,19.72
09/19/2020,Oklahoma,OK,16.36,12.70,20.95,Suicide,2020,38,15.77,12.23,20.21
09/26/2020,Oklahoma,OK,15.97,12.39,20.46,Suicide,2020,39,15.85,12.29,20.32
10/03/2020,Oklahoma,OK,14.74,11.40,18.94,Suicide,2020,40,15.72,12.19,20.15
10/10/2020,Oklahoma,OK,13.86,10.70,17.84,Suicide,2020,41,15.23,11.80,19.55
10/17/2020,Oklahoma,OK,13.88,10.72,17.86,Suicide,2020,42,14.61,11.30,18.77
10/24/2020,Oklahoma,OK,13.92,10.75,17.92,Suicide,2020,43,14.10,10.89,18.14
10/31/2020,Oklahoma,OK,13.47,10.39,17.36,Suicide,2020,44,13.78,10.64,17.74
11/07/2020,Oklahoma,OK,15.67,12.15,20.10,Suicide,2020,45,14.24,11.00,18.31
11/14/2020,Oklahoma,OK,16.77,13.02,21.45,Suicide,2020,46,14.96,11.58,19.21
11/21/2020,Oklahoma,OK,14.44,11.16,18.56,Suicide,2020,47,15.09,11.68,19.37
11/28/2020,Oklahoma,OK,13.76,10.62,17.71,Suicide,2020,48,15.16,11.74,19.46
12/05/2020,Oklahoma,OK,13.57,10.47,17.48,Suicide,2020,49,14.63,11.32,18.80
12/12/2020,Oklahoma,OK,14.04,10.85,18.07,Suicide,2020,50,13.95,10.78,17.96
12/19/2020,Oklahoma,OK,13.25,10.22,17.09,Suicide,2020,51,13.66,10.54,17.59
12/26/2020,Oklahoma,OK,12.95,,16.71,Suicide,2020,52,13.45,10.38,17.34
01/02/2021,Oklahoma,OK,14.50,11.20,18.63,Suicide,2020,53,13.69,10.56,17.62
01/09/2021,Oklahoma,OK,13.42,10.35,17.30,Suicide,2021,1,13.53,10.44,17.43
01/16/2021,Oklahoma,OK,12.94,,16.70,Suicide,2021,2,13.45,10.38,17.33
01/23/2021,Oklahoma,OK,13.53,10.42,17.45,Suicide,2021,3,13.60,10.49,17.52
01/02/2016,Oklahoma,OK,,,,Transportation-related,2015,52,,,
01/09/2016,Oklahoma,OK,11.33,,15.32,Transportation-related,2016,1,,,
01/16/2016,Oklahoma,OK,10.94,,14.80,Transportation-related,2016,2,,,
01/23/2016,Oklahoma,OK,12.06,,16.24,Transportation-related,2016,3,,,12.96
01/30/2016,Oklahoma,OK,12.16,,16.38,Transportation-related,2016,4,11.62,,15.68
02/06/2016,Oklahoma,OK,10.50,,14.22,Transportation-related,2016,5,11.41,,15.41
02/13/2016,Oklahoma,OK,11.36,,15.34,Transportation-related,2016,6,11.52,,15.54
02/20/2016,Oklahoma,OK,12.30,,16.54,Transportation-related,2016,7,11.58,,15.62
02/27/2016,Oklahoma,OK,11.23,,15.17,Transportation-related,2016,8,11.35,,15.32
03/05/2016,Oklahoma,OK,12.63,,16.96,Transportation-related,2016,9,11.88,,16.00
03/12/2016,Oklahoma,OK,14.66,10.87,19.56,Transportation-related,2016,10,12.70,,17.06
03/19/2016,Oklahoma,OK,11.73,,15.81,Transportation-related,2016,11,12.56,,16.87
03/26/2016,Oklahoma,OK,14.17,10.49,18.93,Transportation-related,2016,12,13.29,,17.81
04/02/2016,Oklahoma,OK,12.17,,16.38,Transportation-related,2016,13,13.18,,17.67
04/09/2016,Oklahoma,OK,12.85,,17.25,Transportation-related,2016,14,12.73,,17.09
04/16/2016,Oklahoma,OK,11.17,,15.10,Transportation-related,2016,15,12.59,,16.91
04/23/2016,Oklahoma,OK,17.11,12.78,22.64,Transportation-related,2016,16,13.33,,17.84
04/30/2016,Oklahoma,OK,12.80,,17.18,Transportation-related,2016,17,13.48,,18.04
05/07/2016,Oklahoma,OK,13.60,10.05,18.21,Transportation-related,2016,18,13.67,10.11,18.28
05/14/2016,Oklahoma,OK,15.40,11.45,20.49,Transportation-related,2016,19,14.73,10.93,19.63
05/21/2016,Oklahoma,OK,14.60,10.83,19.48,Transportation-related,2016,20,14.10,10.44,18.84
05/28/2016,Oklahoma,OK,14.07,10.42,18.80,Transportation-related,2016,21,14.42,10.69,19.24
06/04/2016,Oklahoma,OK,17.47,13.07,23.09,Transportation-related,2016,22,15.39,11.44,20.46
06/11/2016,Oklahoma,OK,13.90,10.29,18.59,Transportation-related,2016,23,15.01,11.15,19.99
06/18/2016,Oklahoma,OK,15.21,11.30,20.24,Transportation-related,2016,24,15.16,11.27,20.18
06/25/2016,Oklahoma,OK,14.79,10.98,19.72,Transportation-related,2016,25,15.34,11.41,20.41
07/02/2016,Oklahoma,OK,16.07,11.97,21.32,Transportation-related,2016,26,14.99,11.13,19.96
07/09/2016,Oklahoma,OK,16.09,11.99,21.35,Transportation-related,2016,27,15.54,11.56,20.66
07/16/2016,Oklahoma,OK,14.34,10.63,19.15,Transportation-related,2016,28,15.32,11.39,20.38
07/23/2016,Oklahoma,OK,14.73,10.93,19.64,Transportation-related,2016,29,15.31,11.38,20.36
07/30/2016,Oklahoma,OK,13.43,,17.98,Transportation-related,2016,30,14.65,10.87,19.53
08/06/2016,Oklahoma,OK,14.98,11.12,19.95,Transportation-related,2016,31,14.37,10.65,19.18
08/13/2016,Oklahoma,OK,16.90,12.62,22.36,Transportation-related,2016,32,15.01,11.15,19.98
08/20/2016,Oklahoma,OK,16.11,12.00,21.38,Transportation-related,2016,33,15.35,11.42,20.42
08/27/2016,Oklahoma,OK,18.21,13.66,24.02,Transportation-related,2016,34,16.55,12.35,21.93
09/03/2016,Oklahoma,OK,16.26,12.12,21.56,Transportation-related,2016,35,16.87,12.60,22.33
09/10/2016,Oklahoma,OK,15.99,11.91,21.22,Transportation-related,2016,36,16.64,12.42,22.05
09/17/2016,Oklahoma,OK,14.59,10.82,19.46,Transportation-related,2016,37,16.26,12.13,21.56
09/24/2016,Oklahoma,OK,12.57,,16.89,Transportation-related,2016,38,14.85,11.03,19.78
10/01/2016,Oklahoma,OK,17.00,12.70,22.50,Transportation-related,2016,39,15.04,11.17,20.01
10/08/2016,Oklahoma,OK,15.34,11.41,20.41,Transportation-related,2016,40,14.88,11.05,19.81
10/15/2016,Oklahoma,OK,16.11,12.00,21.37,Transportation-related,2016,41,15.26,11.34,20.29
10/22/2016,Oklahoma,OK,16.30,12.15,21.62,Transportation-related,2016,42,16.19,12.06,21.47
10/29/2016,Oklahoma,OK,14.53,10.77,19.38,Transportation-related,2016,43,15.57,11.58,20.70
11/05/2016,Oklahoma,OK,15.86,11.81,21.06,Transportation-related,2016,44,15.70,11.68,20.86
11/12/2016,Oklahoma,OK,14.72,10.92,19.62,Transportation-related,2016,45,15.35,11.41,20.42
11/19/2016,Oklahoma,OK,15.02,11.15,20.00,Transportation-related,2016,46,15.03,11.16,20.02
11/26/2016,Oklahoma,OK,14.94,11.09,19.91,Transportation-related,2016,47,15.14,11.24,20.15
12/03/2016,Oklahoma,OK,13.63,10.07,18.24,Transportation-related,2016,48,14.58,10.81,19.44
12/10/2016,Oklahoma,OK,13.18,,17.66,Transportation-related,2016,49,14.19,10.51,18.95
12/17/2016,Oklahoma,OK,15.24,11.32,20.29,Transportation-related,2016,50,14.25,10.55,19.02
12/24/2016,Oklahoma,OK,13.64,10.08,18.25,Transportation-related,2016,51,13.92,10.30,18.61
12/31/2016,Oklahoma,OK,12.01,,16.17,Transportation-related,2016,52,13.52,,18.09
01/07/2017,Oklahoma,OK,13.67,10.10,18.30,Transportation-related,2017,1,13.64,10.08,18.25
01/14/2017,Oklahoma,OK,11.47,,15.47,Transportation-related,2017,2,12.70,,17.05
01/21/2017,Oklahoma,OK,10.76,,14.56,Transportation-related,2017,3,11.98,,16.12
01/28/2017,Oklahoma,OK,11.45,,15.45,Transportation-related,2017,4,11.84,,15.94
02/04/2017,Oklahoma,OK,12.78,,17.16,Transportation-related,2017,5,11.61,,15.66
02/11/2017,Oklahoma,OK,12.57,,16.90,Transportation-related,2017,6,11.89,,16.02
02/18/2017,Oklahoma,OK,13.57,10.02,18.17,Transportation-related,2017,7,12.59,,16.92
02/25/2017,Oklahoma,OK,12.08,,16.26,Transportation-related,2017,8,12.75,,17.12
03/04/2017,Oklahoma,OK,11.26,,15.20,Transportation-related,2017,9,12.37,,16.63
03/11/2017,Oklahoma,OK,11.18,,15.09,Transportation-related,2017,10,12.02,,16.18
03/18/2017,Oklahoma,OK,12.17,,16.37,Transportation-related,2017,11,11.67,,15.73
03/25/2017,Oklahoma,OK,16.19,12.07,21.49,Transportation-related,2017,12,12.70,,17.04
04/01/2017,Oklahoma,OK,12.51,,16.82,Transportation-related,2017,13,13.01,,17.44
04/08/2017,Oklahoma,OK,14.73,10.93,19.64,Transportation-related,2017,14,13.90,10.29,18.58
04/15/2017,Oklahoma,OK,15.69,11.67,20.85,Transportation-related,2017,15,14.78,10.97,19.70
04/22/2017,Oklahoma,OK,13.12,,17.60,Transportation-related,2017,16,14.01,10.37,18.73
